order_item_id,order_id,product_id,quantity,unit_price
ITEM01700,ORD0981,PROD015,4,3170.87
ITEM01701,ORD0982,PROD015,6,4000.0
ITEM01702,ORD0983,PROD004,2,450.0
ITEM01703,ORD0983,PROD007,3,120.0
ITEM01704,ORD0984,PROD013,1,600.0
ITEM01705,ORD0985,PROD002,2,1200.0
ITEM01706,ORD0985,PROD010,3,2500.0
ITEM01707,ORD0986,PROD014,4,300.0
ITEM01708,ORD0987,PROD005,2,1500.0
ITEM01709,ORD0987,PROD003,1,800.0
ITEM01710,ORD0987,PROD008,3,2200.0
ITEM01711,ORD0987,PROD004,1,450.0
ITEM01712,ORD0988,PROD011,1,6000.0
ITEM01713,ORD0988,PROD003,2,800.0
ITEM01714,ORD0989,PROD005,3,1500.0
ITEM01715,ORD0989,PROD014,2,300.0
ITEM01716,ORD0990,PROD010,1,2500.0
ITEM01717,ORD0991,PROD013,3,600.0
ITEM01718,ORD0992,PROD009,3,3500.0
ITEM01719,ORD0992,PROD014,3,300.0
ITEM01720,ORD0993,PROD009,9,3500.0
ITEM01721,ORD0993,PROD001,15,5000.0
ITEM01722,ORD0994,PROD007,2,88.64
ITEM01723,ORD0994,PROD010,1,2500.0
ITEM01724,ORD0995,PROD007,13,120.0
ITEM01725,ORD0995,PROD005,17,1500.0
ITEM01726,ORD0996,PROD010,5,2500.0
ITEM01727,ORD0996,PROD015,3,4000.0
ITEM01728,ORD0996,PROD006,4,8500.0
ITEM01729,ORD0996,PROD002,4,1200.0
ITEM01730,ORD0997,PROD009,5,3500.0
ITEM01731,ORD0997,PROD006,6,6079.66
ITEM01732,ORD0998,PROD003,5,800.0
ITEM01733,ORD0998,PROD004,3,450.0
ITEM01734,ORD0999,PROD012,1,1200.0
ITEM01735,ORD0999,PROD002,3,1200.0
ITEM01736,ORD1000,PROD012,1,1200.0
ITEM01737,ORD1001,PROD005,2,1500.0
ITEM01738,ORD1002,PROD005,3,1500.0
ITEM01739,ORD1003,PROD004,1,450.0
ITEM01740,ORD1004,PROD002,1,1200.0
ITEM01741,ORD1005,PROD009,3,3500.0
ITEM01742,ORD1005,PROD012,1,1200.0
ITEM01743,ORD1006,PROD009,5,3500.0
ITEM01744,ORD1006,PROD003,20,800.0
ITEM01745,ORD1007,PROD007,15,120.0
ITEM01746,ORD1008,PROD004,2,377.67
ITEM01747,ORD1008,PROD010,2,2500.0
ITEM01748,ORD1009,PROD003,3,800.0
ITEM01749,ORD1009,PROD001,3,5000.0
ITEM01750,ORD1010,PROD004,8,450.0
ITEM01751,ORD1010,PROD003,7,800.0
ITEM01752,ORD1011,PROD014,1,300.0
ITEM01753,ORD1012,PROD001,19,5000.0
ITEM01754,ORD1013,PROD002,7,1200.0
ITEM01755,ORD1014,PROD011,8,6000.0
ITEM01756,ORD1015,PROD011,2,6000.0
ITEM01757,ORD1016,PROD015,1,4000.0
ITEM01758,ORD1017,PROD006,1,8500.0
ITEM01759,ORD1018,PROD015,2,4000.0
ITEM01760,ORD1018,PROD007,3,120.0
ITEM01761,ORD1019,PROD002,2,1200.0
ITEM01762,ORD1020,PROD005,7,1500.0
ITEM01763,ORD1020,PROD012,7,1200.0
ITEM01764,ORD1020,PROD009,6,3500.0
ITEM01765,ORD1021,PROD006,3,8500.0
ITEM01766,ORD1021,PROD008,3,2200.0
ITEM01767,ORD1021,PROD003,2,800.0
ITEM01768,ORD1022,PROD013,2,600.0
ITEM01769,ORD1022,PROD008,3,2200.0
ITEM01770,ORD1023,PROD013,5,600.0
ITEM01771,ORD1023,PROD014,14,300.0
ITEM01772,ORD1024,PROD015,3,4000.0
ITEM01773,ORD1024,PROD002,3,1200.0
ITEM01774,ORD1025,PROD012,3,1200.0
ITEM01775,ORD1026,PROD009,7,3500.0
ITEM01776,ORD1026,PROD008,7,2200.0
ITEM01777,ORD1026,PROD007,2,120.0
ITEM01778,ORD1027,PROD004,9,450.0
ITEM01779,ORD1027,PROD013,6,600.0
ITEM01780,ORD1028,PROD015,3,4000.0
ITEM01781,ORD1028,PROD002,2,1200.0
ITEM01782,ORD1029,PROD005,15,1500.0
ITEM01783,ORD1029,PROD015,10,4000.0
ITEM01784,ORD1030,PROD014,11,300.0
ITEM01785,ORD1031,PROD012,1,1200.0
ITEM01786,ORD1031,PROD011,3,6000.0
ITEM01787,ORD1032,PROD011,6,6000.0
ITEM01788,ORD1033,PROD008,13,2200.0
ITEM01789,ORD1033,PROD003,15,682.48
ITEM01790,ORD1034,PROD013,7,517.15
ITEM01791,ORD1034,PROD011,2,6000.0
ITEM01792,ORD1035,PROD012,3,1200.0
ITEM01793,ORD1036,PROD004,5,450.0
ITEM01794,ORD1037,PROD013,3,600.0
ITEM01795,ORD1038,PROD011,5,6000.0
ITEM01796,ORD1039,PROD006,3,8500.0
ITEM01797,ORD1039,PROD007,2,120.0
ITEM01798,ORD1039,PROD011,1,6000.0
ITEM01799,ORD1039,PROD002,1,1200.0
ITEM01800,ORD1040,PROD008,2,2200.0
ITEM01801,ORD1040,PROD005,1,1500.0
ITEM01802,ORD1041,PROD005,1,1500.0
ITEM01803,ORD1041,PROD009,2,3500.0
ITEM01804,ORD1041,PROD010,2,2500.0
ITEM01805,ORD1042,PROD001,5,5000.0
ITEM01806,ORD1043,PROD007,4,120.0
ITEM01807,ORD1043,PROD006,7,8500.0
ITEM01808,ORD1043,PROD011,6,6000.0
ITEM01809,ORD1044,PROD002,3,1200.0
ITEM01810,ORD1045,PROD009,2,3500.0
ITEM01811,ORD1045,PROD004,1,450.0
ITEM01812,ORD1046,PROD013,7,600.0
ITEM01813,ORD1046,PROD010,7,1984.88
ITEM01814,ORD1046,PROD007,5,120.0
ITEM01815,ORD1047,PROD014,3,300.0
ITEM01816,ORD1048,PROD013,3,600.0
ITEM01817,ORD1048,PROD001,3,5000.0
ITEM01818,ORD1049,PROD005,8,1500.0
ITEM01819,ORD1050,PROD007,2,120.0
ITEM01820,ORD1051,PROD009,3,3500.0
ITEM01821,ORD1052,PROD012,2,1200.0
ITEM01822,ORD1053,PROD009,20,3500.0
ITEM01823,ORD1053,PROD008,12,2200.0
ITEM01824,ORD1054,PROD013,1,600.0
ITEM01825,ORD1055,PROD005,3,1500.0
ITEM01826,ORD1056,PROD012,5,1200.0
ITEM01827,ORD1057,PROD003,6,800.0
ITEM01828,ORD1058,PROD012,2,1200.0
ITEM01829,ORD1058,PROD005,1,1500.0
ITEM01830,ORD1059,PROD012,1,1200.0
ITEM01831,ORD1060,PROD009,1,3500.0
ITEM01832,ORD1060,PROD007,2,120.0
ITEM01833,ORD1061,PROD014,7,300.0
ITEM01834,ORD1061,PROD007,4,120.0
ITEM01835,ORD1061,PROD005,4,1500.0
ITEM01836,ORD1062,PROD001,1,5000.0
ITEM01837,ORD1062,PROD003,2,800.0
ITEM01838,ORD1062,PROD007,3,120.0
ITEM01839,ORD1063,PROD014,3,215.08
ITEM01840,ORD1064,PROD007,13,120.0
ITEM01841,ORD1065,PROD014,3,300.0
ITEM01842,ORD1065,PROD009,1,3500.0
ITEM01843,ORD1066,PROD006,3,8500.0
ITEM01844,ORD1066,PROD004,3,450.0
ITEM01845,ORD1067,PROD006,6,8500.0
ITEM01846,ORD1067,PROD012,2,1200.0
ITEM01847,ORD1067,PROD003,4,669.89
ITEM01848,ORD1067,PROD008,2,2200.0
ITEM01849,ORD1068,PROD004,1,450.0
ITEM01850,ORD1069,PROD006,3,8500.0
ITEM01851,ORD1069,PROD004,2,450.0
ITEM01852,ORD1070,PROD012,12,1200.0
ITEM01853,ORD1071,PROD002,3,1200.0
ITEM01854,ORD1071,PROD015,2,4000.0
ITEM01855,ORD1071,PROD012,1,1200.0
ITEM01856,ORD1072,PROD004,7,450.0
ITEM01857,ORD1072,PROD015,11,4000.0
ITEM01858,ORD1073,PROD011,15,6000.0
ITEM01859,ORD1074,PROD007,1,120.0
ITEM01860,ORD1075,PROD015,5,4000.0
ITEM01861,ORD1075,PROD013,4,600.0
ITEM01862,ORD1075,PROD010,2,2500.0
ITEM01863,ORD1075,PROD009,6,3500.0
ITEM01864,ORD1076,PROD012,6,1200.0
ITEM01865,ORD1076,PROD014,2,300.0
ITEM01866,ORD1077,PROD001,8,3606.75
ITEM01867,ORD1078,PROD002,1,1200.0
ITEM01868,ORD1078,PROD009,3,3500.0
ITEM01869,ORD1079,PROD007,2,120.0
ITEM01870,ORD1080,PROD005,14,1500.0
ITEM01871,ORD1080,PROD012,8,1200.0
ITEM01872,ORD1081,PROD015,3,4000.0
ITEM01873,ORD1081,PROD001,2,5000.0
ITEM01874,ORD1081,PROD010,2,2500.0
ITEM01875,ORD1082,PROD005,3,1500.0
ITEM01876,ORD1083,PROD009,7,3500.0
ITEM01877,ORD1084,PROD009,2,3500.0
ITEM01878,ORD1085,PROD008,4,2200.0
ITEM01879,ORD1086,PROD013,3,600.0
ITEM01880,ORD1086,PROD007,7,120.0
ITEM01881,ORD1087,PROD010,6,2500.0
ITEM01882,ORD1088,PROD005,2,1500.0
ITEM01883,ORD1089,PROD005,2,1500.0
ITEM01884,ORD1090,PROD005,3,1500.0
ITEM01885,ORD1090,PROD003,3,800.0
ITEM01886,ORD1090,PROD009,2,3500.0
ITEM01887,ORD1091,PROD006,2,8500.0
ITEM01888,ORD1091,PROD004,2,450.0
ITEM01889,ORD1092,PROD001,3,5000.0
ITEM01890,ORD1092,PROD009,3,3500.0
ITEM01891,ORD1093,PROD001,1,5000.0
ITEM01892,ORD1093,PROD015,1,4000.0
ITEM01893,ORD1094,PROD007,2,120.0
ITEM01894,ORD1095,PROD014,1,300.0
ITEM01895,ORD1096,PROD002,7,1200.0
ITEM01896,ORD1096,PROD006,3,8500.0
ITEM01897,ORD1097,PROD006,2,8500.0
ITEM01898,ORD1098,PROD009,1,3500.0
ITEM01899,ORD1099,PROD011,2,6000.0
ITEM01900,ORD1100,PROD015,3,4000.0
ITEM01901,ORD1100,PROD003,3,800.0
ITEM01902,ORD1101,PROD001,8,5000.0
ITEM01903,ORD1102,PROD001,19,5000.0
ITEM01904,ORD1102,PROD013,15,600.0
ITEM01905,ORD1102,PROD009,20,3500.0
ITEM01906,ORD1103,PROD012,5,1200.0
ITEM01907,ORD1103,PROD009,3,3500.0
ITEM01908,ORD1103,PROD003,6,800.0
ITEM01909,ORD1104,PROD011,16,6000.0
ITEM01910,ORD1105,PROD010,6,2500.0
ITEM01911,ORD1105,PROD014,7,300.0
ITEM01912,ORD1106,PROD003,2,800.0
ITEM01913,ORD1107,PROD005,3,1500.0
ITEM01914,ORD1108,PROD010,3,2500.0
ITEM01915,ORD1109,PROD007,3,120.0
ITEM01916,ORD1109,PROD013,3,600.0
ITEM01917,ORD1109,PROD010,3,2500.0
ITEM01918,ORD1110,PROD012,19,1200.0
ITEM01919,ORD1110,PROD015,14,4000.0
ITEM01920,ORD1111,PROD010,3,2500.0
ITEM01921,ORD1111,PROD007,1,120.0
ITEM01922,ORD1112,PROD005,3,1500.0
ITEM01923,ORD1112,PROD001,3,5000.0
ITEM01924,ORD1113,PROD004,10,450.0
ITEM01925,ORD1113,PROD003,12,800.0
ITEM01926,ORD1113,PROD015,9,4000.0
ITEM01927,ORD1113,PROD002,18,1200.0
ITEM01928,ORD1114,PROD001,3,5000.0
ITEM01929,ORD1114,PROD007,3,120.0
ITEM01930,ORD1115,PROD002,19,1200.0
ITEM01931,ORD1116,PROD001,7,5000.0
ITEM01932,ORD1116,PROD011,6,6000.0
ITEM01933,ORD1116,PROD008,7,2200.0
ITEM01934,ORD1116,PROD003,6,800.0
ITEM01935,ORD1117,PROD010,7,2500.0
ITEM01936,ORD1117,PROD006,6,8500.0
ITEM01937,ORD1118,PROD013,1,600.0
ITEM01938,ORD1118,PROD001,2,5000.0
ITEM01939,ORD1118,PROD005,1,1500.0
ITEM01940,ORD1119,PROD010,4,2152.29
ITEM01941,ORD1119,PROD015,8,4000.0
ITEM01942,ORD1119,PROD007,6,120.0
ITEM01943,ORD1120,PROD003,3,800.0
ITEM01944,ORD1120,PROD007,3,120.0
ITEM01945,ORD1121,PROD007,7,120.0
ITEM01946,ORD1122,PROD009,2,3500.0
ITEM01947,ORD1123,PROD014,3,300.0
ITEM01948,ORD1124,PROD013,4,600.0
ITEM01949,ORD1124,PROD009,8,3500.0
ITEM01950,ORD1125,PROD013,9,600.0
ITEM01951,ORD1125,PROD005,14,1500.0
ITEM01952,ORD1125,PROD007,13,120.0
ITEM01953,ORD1126,PROD001,1,5000.0
ITEM01954,ORD1127,PROD001,3,5000.0
ITEM01955,ORD1128,PROD007,5,120.0
ITEM01956,ORD1129,PROD014,17,300.0
ITEM01957,ORD1130,PROD011,3,6000.0
ITEM01958,ORD1131,PROD014,5,300.0
ITEM01959,ORD1132,PROD009,1,3500.0
ITEM01960,ORD1133,PROD005,3,1500.0
ITEM01961,ORD1134,PROD006,18,8500.0
ITEM01962,ORD1134,PROD001,11,5000.0
ITEM01963,ORD1134,PROD008,19,2200.0
ITEM01964,ORD1135,PROD001,2,5000.0
ITEM01965,ORD1135,PROD012,2,1200.0
ITEM01966,ORD1136,PROD008,4,2200.0
ITEM01967,ORD1136,PROD015,2,4000.0
ITEM01968,ORD1136,PROD010,5,2500.0
ITEM01969,ORD1137,PROD013,5,600.0
ITEM01970,ORD1137,PROD014,6,300.0
ITEM01971,ORD1138,PROD013,1,600.0
ITEM01972,ORD1139,PROD011,2,6000.0
ITEM01973,ORD1140,PROD003,6,800.0
ITEM01974,ORD1140,PROD010,8,2500.0
ITEM01975,ORD1140,PROD012,5,1200.0
ITEM01976,ORD1141,PROD005,11,1500.0
ITEM01977,ORD1141,PROD002,19,1200.0
ITEM01978,ORD1142,PROD015,7,4000.0
ITEM01979,ORD1142,PROD006,3,8500.0
ITEM01980,ORD1142,PROD014,5,300.0
ITEM01981,ORD1143,PROD002,5,1200.0
ITEM01982,ORD1143,PROD008,10,2200.0
ITEM01983,ORD1144,PROD003,1,800.0
ITEM01984,ORD1145,PROD007,1,120.0
ITEM01985,ORD1146,PROD006,3,8500.0
ITEM01986,ORD1146,PROD003,2,800.0
ITEM01987,ORD1146,PROD008,1,2200.0
ITEM01988,ORD1146,PROD013,1,600.0
ITEM01989,ORD1147,PROD005,3,1500.0
ITEM01990,ORD1147,PROD015,1,4000.0
ITEM01991,ORD1148,PROD003,2,800.0
ITEM01992,ORD1149,PROD014,1,300.0
ITEM01993,ORD1150,PROD001,1,5000.0
ITEM01994,ORD1151,PROD014,5,300.0
ITEM01995,ORD1151,PROD002,2,1200.0
ITEM01996,ORD1152,PROD012,3,1200.0
ITEM01997,ORD1152,PROD013,1,600.0
ITEM01998,ORD1152,PROD008,1,2200.0
ITEM01999,ORD1153,PROD015,3,4000.0
ITEM02000,ORD1153,PROD014,1,300.0
ITEM02001,ORD1153,PROD010,2,2500.0
ITEM02002,ORD1154,PROD003,3,800.0
ITEM02003,ORD1154,PROD010,3,2500.0
ITEM02004,ORD1154,PROD009,2,3500.0
ITEM02005,ORD1154,PROD006,2,8500.0
ITEM02006,ORD1155,PROD014,3,300.0
ITEM02007,ORD1156,PROD009,10,3500.0
ITEM02008,ORD1157,PROD007,19,120.0
ITEM02009,ORD1157,PROD001,5,5000.0
ITEM02010,ORD1157,PROD006,18,8500.0
ITEM02011,ORD1157,PROD004,8,450.0
ITEM02012,ORD1158,PROD007,2,120.0
ITEM02013,ORD1158,PROD014,2,300.0
ITEM02014,ORD1159,PROD014,16,300.0
ITEM02015,ORD1159,PROD013,17,600.0
ITEM02016,ORD1159,PROD001,7,5000.0
ITEM02017,ORD1160,PROD004,7,450.0
ITEM02018,ORD1161,PROD002,3,1200.0
ITEM02019,ORD1161,PROD007,2,92.04
ITEM02020,ORD1162,PROD015,5,4000.0
ITEM02021,ORD1162,PROD002,7,1200.0
ITEM02022,ORD1162,PROD011,7,6000.0
ITEM02023,ORD1162,PROD005,3,1500.0
ITEM02024,ORD1163,PROD006,5,8500.0
ITEM02025,ORD1163,PROD010,8,2500.0
ITEM02026,ORD1164,PROD010,6,2500.0
ITEM02027,ORD1165,PROD007,3,120.0
ITEM02028,ORD1166,PROD009,8,2560.84
ITEM02029,ORD1167,PROD001,1,5000.0
ITEM02030,ORD1167,PROD014,3,300.0
ITEM02031,ORD1167,PROD006,3,8500.0
ITEM02032,ORD1168,PROD012,3,1200.0
ITEM02033,ORD1169,PROD005,3,1500.0
ITEM02034,ORD1170,PROD006,6,8500.0
ITEM02035,ORD1170,PROD014,7,300.0
ITEM02036,ORD1170,PROD012,2,1200.0
ITEM02037,ORD1171,PROD009,3,3500.0
ITEM02038,ORD1172,PROD015,7,4000.0
ITEM02039,ORD1172,PROD001,4,5000.0
ITEM02040,ORD1172,PROD012,3,1200.0
ITEM02041,ORD1173,PROD007,20,120.0
ITEM02042,ORD1174,PROD011,1,6000.0
ITEM02043,ORD1174,PROD003,2,800.0
ITEM02044,ORD1175,PROD010,19,2500.0
ITEM02045,ORD1175,PROD002,20,1200.0
ITEM02046,ORD1176,PROD010,18,2500.0
ITEM02047,ORD1177,PROD003,9,800.0
ITEM02048,ORD1177,PROD014,11,300.0
ITEM02049,ORD1178,PROD013,3,600.0
ITEM02050,ORD1178,PROD011,3,4972.26
ITEM02051,ORD1179,PROD013,16,600.0
ITEM02052,ORD1179,PROD004,13,450.0
ITEM02053,ORD1180,PROD014,17,300.0
ITEM02054,ORD1180,PROD006,15,8500.0
ITEM02055,ORD1181,PROD001,2,5000.0
ITEM02056,ORD1181,PROD011,6,6000.0
ITEM02057,ORD1182,PROD014,2,300.0
ITEM02058,ORD1182,PROD006,3,8500.0
ITEM02059,ORD1183,PROD004,2,450.0
ITEM02060,ORD1183,PROD003,3,800.0
ITEM02061,ORD1184,PROD011,13,6000.0
ITEM02062,ORD1184,PROD003,12,800.0
ITEM02063,ORD1185,PROD015,3,4000.0
ITEM02064,ORD1186,PROD003,4,800.0
ITEM02065,ORD1187,PROD006,3,8500.0
ITEM02066,ORD1187,PROD003,3,800.0
ITEM02067,ORD1188,PROD015,4,4000.0
ITEM02068,ORD1189,PROD003,3,800.0
ITEM02069,ORD1189,PROD007,3,120.0
ITEM02070,ORD1189,PROD010,3,2500.0
ITEM02071,ORD1189,PROD004,1,450.0
ITEM02072,ORD1190,PROD002,2,1200.0
ITEM02073,ORD1190,PROD009,1,3500.0
ITEM02074,ORD1190,PROD012,2,1200.0
ITEM02075,ORD1191,PROD014,3,300.0
ITEM02076,ORD1191,PROD009,2,3500.0
ITEM02077,ORD1191,PROD006,2,8500.0
ITEM02078,ORD1191,PROD001,1,3806.62
ITEM02079,ORD1192,PROD015,6,4000.0
ITEM02080,ORD1192,PROD011,2,6000.0
ITEM02081,ORD1193,PROD008,6,2200.0
ITEM02082,ORD1194,PROD009,8,3500.0
ITEM02083,ORD1195,PROD005,1,1500.0
ITEM02084,ORD1195,PROD013,2,600.0
ITEM02085,ORD1196,PROD006,2,8500.0
ITEM02086,ORD1197,PROD006,1,8500.0
ITEM02087,ORD1198,PROD006,1,8500.0
ITEM02088,ORD1198,PROD010,2,2500.0
ITEM02089,ORD1199,PROD002,2,1200.0
ITEM02090,ORD1199,PROD004,1,370.87
ITEM02091,ORD1199,PROD013,1,600.0
ITEM02092,ORD1199,PROD007,3,120.0
ITEM02093,ORD1200,PROD013,1,462.46
ITEM02094,ORD1201,PROD010,3,2500.0
ITEM02095,ORD1202,PROD010,3,2500.0
ITEM02096,ORD1203,PROD012,9,1200.0
ITEM02097,ORD1204,PROD006,1,8500.0
ITEM02098,ORD1205,PROD009,2,3500.0
ITEM02099,ORD1205,PROD014,1,300.0
ITEM02100,ORD1206,PROD015,18,4000.0
ITEM02101,ORD1206,PROD013,15,600.0
ITEM02102,ORD1207,PROD007,19,120.0
ITEM02103,ORD1207,PROD013,13,600.0
ITEM02104,ORD1208,PROD008,7,2200.0
ITEM02105,ORD1209,PROD012,3,1200.0
ITEM02106,ORD1210,PROD012,5,1200.0
ITEM02107,ORD1210,PROD010,8,2500.0
ITEM02108,ORD1211,PROD014,2,300.0
ITEM02109,ORD1211,PROD010,1,2500.0
ITEM02110,ORD1212,PROD002,18,1200.0
ITEM02111,ORD1212,PROD015,5,4000.0
ITEM02112,ORD1213,PROD015,1,4000.0
ITEM02113,ORD1213,PROD001,2,5000.0
ITEM02114,ORD1213,PROD014,3,300.0
ITEM02115,ORD1214,PROD004,1,450.0
ITEM02116,ORD1215,PROD014,2,300.0
ITEM02117,ORD1215,PROD002,1,1200.0
ITEM02118,ORD1215,PROD013,2,600.0
ITEM02119,ORD1216,PROD004,3,450.0
ITEM02120,ORD1217,PROD003,1,800.0
ITEM02121,ORD1217,PROD011,2,6000.0
ITEM02122,ORD1218,PROD007,3,120.0
ITEM02123,ORD1218,PROD015,3,4000.0
ITEM02124,ORD1219,PROD014,12,300.0
ITEM02125,ORD1220,PROD013,4,600.0
ITEM02126,ORD1220,PROD008,3,2200.0
ITEM02127,ORD1220,PROD012,3,1200.0
ITEM02128,ORD1221,PROD012,1,1200.0
ITEM02129,ORD1221,PROD015,2,4000.0
ITEM02130,ORD1222,PROD009,3,3500.0
ITEM02131,ORD1222,PROD004,1,450.0
ITEM02132,ORD1222,PROD013,1,600.0
ITEM02133,ORD1222,PROD003,1,800.0
ITEM02134,ORD1223,PROD014,7,228.29
ITEM02135,ORD1224,PROD007,3,86.16
ITEM02136,ORD1225,PROD005,2,1500.0
ITEM02137,ORD1226,PROD008,1,2200.0
ITEM02138,ORD1226,PROD006,2,8500.0
ITEM02139,ORD1227,PROD011,1,6000.0
ITEM02140,ORD1227,PROD008,2,2200.0
ITEM02141,ORD1228,PROD012,4,1200.0
ITEM02142,ORD1229,PROD003,2,800.0
ITEM02143,ORD1230,PROD001,1,5000.0
ITEM02144,ORD1230,PROD006,3,8500.0
ITEM02145,ORD1231,PROD012,3,1200.0
ITEM02146,ORD1231,PROD008,3,2200.0
ITEM02147,ORD1231,PROD007,1,120.0
ITEM02148,ORD1232,PROD008,2,2200.0
ITEM02149,ORD1233,PROD008,11,2200.0
ITEM02150,ORD1234,PROD012,3,1200.0
ITEM02151,ORD1234,PROD004,1,450.0
ITEM02152,ORD1235,PROD006,1,8500.0
ITEM02153,ORD1235,PROD003,3,800.0
ITEM02154,ORD1235,PROD014,1,300.0
ITEM02155,ORD1236,PROD002,8,1200.0
ITEM02156,ORD1236,PROD012,8,1200.0
ITEM02157,ORD1236,PROD007,7,120.0
ITEM02158,ORD1237,PROD003,1,800.0
ITEM02159,ORD1237,PROD004,2,450.0
ITEM02160,ORD1238,PROD010,3,2500.0
ITEM02161,ORD1239,PROD005,5,1500.0
ITEM02162,ORD1239,PROD015,7,4000.0
ITEM02163,ORD1240,PROD015,1,4000.0
ITEM02164,ORD1240,PROD008,2,2200.0
ITEM02165,ORD1241,PROD010,2,2500.0
ITEM02166,ORD1241,PROD006,2,8500.0
ITEM02167,ORD1241,PROD005,3,1500.0
ITEM02168,ORD1242,PROD010,5,2035.52
ITEM02169,ORD1242,PROD014,5,300.0
ITEM02170,ORD1242,PROD015,2,4000.0
ITEM02171,ORD1243,PROD010,3,2500.0
ITEM02172,ORD1243,PROD008,3,2200.0
ITEM02173,ORD1244,PROD015,2,4000.0
ITEM02174,ORD1245,PROD015,3,3340.18
ITEM02175,ORD1245,PROD009,2,3500.0
ITEM02176,ORD1245,PROD004,4,450.0
ITEM02177,ORD1245,PROD003,8,800.0
ITEM02178,ORD1246,PROD004,1,319.0
ITEM02179,ORD1247,PROD008,3,2200.0
ITEM02180,ORD1247,PROD010,3,2500.0
ITEM02181,ORD1248,PROD008,11,2200.0
ITEM02182,ORD1248,PROD006,16,8500.0
ITEM02183,ORD1248,PROD011,16,6000.0
ITEM02184,ORD1249,PROD007,1,120.0
ITEM02185,ORD1249,PROD001,2,5000.0
ITEM02186,ORD1250,PROD007,3,120.0
ITEM02187,ORD1251,PROD013,2,600.0
ITEM02188,ORD1251,PROD010,1,2500.0
ITEM02189,ORD1252,PROD004,3,450.0
ITEM02190,ORD1252,PROD014,1,218.95
ITEM02191,ORD1252,PROD012,3,1200.0
ITEM02192,ORD1253,PROD010,7,1901.4
ITEM02193,ORD1253,PROD012,5,1200.0
ITEM02194,ORD1253,PROD006,8,8500.0
ITEM02195,ORD1254,PROD010,1,2500.0
ITEM02196,ORD1255,PROD008,3,2200.0
ITEM02197,ORD1255,PROD002,5,1200.0
ITEM02198,ORD1256,PROD003,1,800.0
ITEM02199,ORD1256,PROD007,1,120.0
ITEM02200,ORD1256,PROD001,1,5000.0
ITEM02201,ORD1256,PROD011,3,6000.0
ITEM02202,ORD1257,PROD013,3,600.0
ITEM02203,ORD1258,PROD013,3,600.0
ITEM02204,ORD1259,PROD007,2,120.0
ITEM02205,ORD1260,PROD001,7,3635.99
ITEM02206,ORD1260,PROD002,4,1200.0
ITEM02207,ORD1260,PROD010,6,2500.0
ITEM02208,ORD1261,PROD004,7,450.0
ITEM02209,ORD1261,PROD010,4,2500.0
ITEM02210,ORD1261,PROD012,5,1200.0
ITEM02211,ORD1262,PROD001,3,5000.0
ITEM02212,ORD1263,PROD011,4,6000.0
ITEM02213,ORD1263,PROD013,2,600.0
ITEM02214,ORD1264,PROD003,1,800.0
ITEM02215,ORD1264,PROD002,3,1200.0
ITEM02216,ORD1265,PROD003,1,800.0
ITEM02217,ORD1265,PROD006,2,8500.0
ITEM02218,ORD1266,PROD005,5,1500.0
ITEM02219,ORD1267,PROD010,8,2500.0
ITEM02220,ORD1267,PROD004,4,450.0
ITEM02221,ORD1267,PROD012,8,1200.0
ITEM02222,ORD1268,PROD012,8,1200.0
ITEM02223,ORD1268,PROD011,7,6000.0
ITEM02224,ORD1268,PROD001,6,5000.0
ITEM02225,ORD1269,PROD010,8,1798.58
ITEM02226,ORD1269,PROD008,5,2200.0
ITEM02227,ORD1270,PROD007,2,120.0
ITEM02228,ORD1271,PROD007,1,120.0
ITEM02229,ORD1271,PROD005,1,1500.0
ITEM02230,ORD1272,PROD012,1,1077.62
ITEM02231,ORD1273,PROD007,3,120.0
ITEM02232,ORD1273,PROD002,1,1200.0
ITEM02233,ORD1273,PROD006,2,8500.0
ITEM02234,ORD1274,PROD001,3,5000.0
ITEM02235,ORD1274,PROD008,1,2200.0
ITEM02236,ORD1275,PROD001,1,5000.0
ITEM02237,ORD1275,PROD007,2,120.0
ITEM02238,ORD1275,PROD004,1,450.0
ITEM02239,ORD1276,PROD014,3,300.0
ITEM02240,ORD1277,PROD011,3,6000.0
ITEM02241,ORD1277,PROD001,8,5000.0
ITEM02242,ORD1278,PROD002,5,1200.0
ITEM02243,ORD1279,PROD007,3,120.0
ITEM02244,ORD1279,PROD008,2,2200.0
ITEM02245,ORD1279,PROD010,2,2500.0
ITEM02246,ORD1280,PROD010,3,2500.0
ITEM02247,ORD1281,PROD005,2,1500.0
ITEM02248,ORD1282,PROD005,3,1500.0
ITEM02249,ORD1282,PROD008,4,2200.0
ITEM02250,ORD1282,PROD002,2,1200.0
ITEM02251,ORD1283,PROD013,8,423.2
ITEM02252,ORD1283,PROD002,18,1200.0
ITEM02253,ORD1284,PROD007,4,120.0
ITEM02254,ORD1285,PROD003,2,800.0
ITEM02255,ORD1286,PROD009,8,3500.0
ITEM02256,ORD1286,PROD002,4,1200.0
ITEM02257,ORD1287,PROD001,8,5000.0
ITEM02258,ORD1288,PROD008,3,2200.0
ITEM02259,ORD1288,PROD002,5,1200.0
ITEM02260,ORD1289,PROD008,12,2200.0
ITEM02261,ORD1290,PROD014,3,300.0
ITEM02262,ORD1290,PROD015,2,4000.0
ITEM02263,ORD1290,PROD005,2,1500.0
ITEM02264,ORD1290,PROD006,3,8500.0
ITEM02265,ORD1291,PROD007,3,120.0
ITEM02266,ORD1292,PROD011,2,6000.0
