order_id,customer_id,sales_rep_id,region_id,order_date,shipping_date,order_status,sales_channel,delay_days
ORD0978,CUST075,REP04,REG02,2025-11-12,2025-11-13,Cancelled,Direct,1
ORD0979,CUST094,REP02,REG01,2025-11-12,2025-11-14,Completed,Online,2
ORD0980,CUST070,REP01,REG01,2025-11-12,2025-11-14,Completed,Direct,2
ORD0981,CUST084,REP05,REG03,2025-11-13,2025-11-20,Returned,Direct,7
ORD0982,CUST082,REP02,REG01,2025-11-13,2025-11-14,Completed,Partner,1
ORD0983,CUST073,REP08,REG04,2025-11-13,2025-11-14,Completed,Online,1
ORD0984,CUST097,REP03,REG02,2025-11-14,2025-11-18,Completed,Online,4
ORD0985,CUST030,REP03,REG02,2025-11-14,2025-11-21,Completed,Direct,7
ORD0986,CUST038,REP07,REG04,2025-11-15,2025-11-22,Returned,Online,7
ORD0987,CUST092,REP07,REG04,2025-11-15,2025-11-20,Completed,Online,5
ORD0988,CUST067,REP05,REG03,2025-11-15,2025-11-17,Completed,Direct,2
ORD0989,CUST009,REP03,REG02,2025-11-16,2025-11-17,Completed,Partner,1
ORD0990,CUST093,REP03,REG02,2025-11-16,2025-11-18,Completed,Direct,2
ORD0991,CUST096,REP02,REG01,2025-11-17,2025-11-18,Completed,Online,1
ORD0992,CUST044,REP08,REG04,2025-11-17,2025-11-22,Completed,Online,5
ORD0993,CUST021,REP01,REG01,2025-11-17,2025-11-18,Returned,Partner,1
ORD0994,CUST058,REP08,REG04,2025-11-17,2025-11-19,Completed,Online,2
ORD0995,CUST036,REP05,REG03,2025-11-18,2025-11-21,Completed,Online,3
ORD0996,CUST094,REP08,REG04,2025-11-18,2025-11-25,Returned,Online,7
ORD0997,CUST073,REP03,REG02,2025-11-18,2025-11-20,Completed,Direct,2
ORD0998,CUST039,REP06,REG03,2025-11-19,2025-11-20,Completed,Direct,1
ORD0999,CUST080,REP06,REG03,2025-11-19,2025-11-21,Returned,Direct,2
ORD1000,CUST056,REP02,REG01,2025-11-19,2025-11-20,Completed,Online,1
ORD1001,CUST010,REP04,REG02,2025-11-20,2025-11-22,Completed,Partner,2
ORD1002,CUST077,REP06,REG03,2025-11-20,2025-11-24,Completed,Direct,4
ORD1003,CUST097,REP07,REG04,2025-11-20,2025-11-24,Completed,Online,4
ORD1004,CUST019,REP07,REG04,2025-11-20,2025-11-27,Completed,Partner,7
ORD1005,CUST051,REP06,REG03,2025-11-20,2025-11-22,Completed,Direct,2
ORD1006,CUST087,REP02,REG01,2025-11-20,2025-11-21,Completed,Direct,1
ORD1007,CUST026,REP07,REG04,2025-11-21,2025-11-28,Completed,Online,7
ORD1008,CUST056,REP08,REG04,2025-11-22,2025-11-26,Completed,Online,4
ORD1009,CUST077,REP05,REG03,2025-11-22,2025-11-23,Completed,Direct,1
ORD1010,CUST100,REP08,REG04,2025-11-22,2025-12-01,Cancelled,Direct,9
ORD1011,CUST067,REP08,REG04,2025-11-22,2025-12-01,Cancelled,Direct,9
ORD1012,CUST021,REP07,REG04,2025-11-23,2025-11-25,Completed,Online,2
ORD1013,CUST043,REP03,REG02,2025-11-23,2025-11-27,Completed,Partner,4
ORD1014,CUST075,REP02,REG01,2025-11-24,2025-11-25,Completed,Direct,1
ORD1015,CUST020,REP04,REG02,2025-11-24,2025-11-27,Completed,Direct,3
ORD1016,CUST078,REP05,REG03,2025-11-25,2025-11-29,Completed,Partner,4
ORD1017,CUST022,REP04,REG02,2025-11-25,2025-11-26,Completed,Direct,1
ORD1018,CUST003,REP03,REG02,2025-11-25,2025-11-26,Completed,Partner,1
ORD1019,CUST051,REP02,REG01,2025-11-26,2025-11-28,Returned,Partner,2
ORD1020,CUST010,REP06,REG03,2025-11-26,2025-11-29,Completed,Direct,3
ORD1021,CUST074,REP04,REG02,2025-11-26,2025-11-29,Completed,Partner,3
ORD1022,CUST017,REP05,REG03,2025-11-26,2025-11-29,Completed,Direct,3
ORD1023,CUST066,REP06,REG03,2025-11-27,2025-12-02,Completed,Partner,5
ORD1024,CUST028,REP04,REG02,2025-11-27,2025-11-29,Completed,Direct,2
ORD1025,CUST057,REP01,REG01,2025-11-28,2025-11-30,Completed,Online,2
ORD1026,CUST038,REP08,REG04,2025-11-28,2025-12-02,Returned,Partner,4
ORD1027,CUST015,REP06,REG03,2025-11-29,2025-11-30,Returned,Online,1
ORD1028,CUST033,REP01,REG01,2025-11-29,2025-12-01,Completed,Direct,2
ORD1029,CUST027,REP06,REG03,2025-11-29,2025-12-01,Completed,Online,2
ORD1030,CUST066,REP01,REG01,2025-11-29,2025-12-01,Returned,Partner,2
ORD1031,CUST024,REP04,REG02,2025-11-29,2025-12-03,Completed,Partner,4
ORD1032,CUST038,REP07,REG04,2025-12-01,2025-12-12,Returned,Partner,11
ORD1033,CUST063,REP07,REG04,2025-12-01,2025-12-10,Cancelled,Online,9
ORD1034,CUST052,REP05,REG03,2025-12-01,2025-12-03,Completed,Online,2
ORD1035,CUST006,REP06,REG03,2025-12-01,2025-12-02,Completed,Online,1
ORD1036,CUST013,REP08,REG04,2025-12-01,2025-12-05,Completed,Direct,4
ORD1037,CUST042,REP02,REG01,2025-12-01,2025-12-04,Cancelled,Online,3
ORD1038,CUST071,REP03,REG02,2025-12-02,2025-12-04,Completed,Online,2
ORD1039,CUST093,REP03,REG02,2025-12-02,2025-12-03,Completed,Online,1
ORD1040,CUST028,REP02,REG01,2025-12-02,2025-12-05,Completed,Direct,3
ORD1041,CUST006,REP04,REG02,2025-12-02,2025-12-04,Completed,Partner,2
ORD1042,CUST040,REP02,REG01,2025-12-02,2025-12-03,Completed,Direct,1
ORD1043,CUST014,REP07,REG04,2025-12-03,2025-12-14,Completed,Direct,11
ORD1044,CUST085,REP07,REG04,2025-12-03,2025-12-06,Completed,Partner,3
ORD1045,CUST048,REP04,REG02,2025-12-03,2025-12-04,Completed,Direct,1
ORD1046,CUST039,REP04,REG02,2025-12-03,2025-12-04,Completed,Online,1
ORD1047,CUST044,REP03,REG02,2025-12-03,2025-12-04,Completed,Direct,1
ORD1048,CUST068,REP08,REG04,2025-12-04,2025-12-11,Returned,Direct,7
ORD1049,CUST037,REP07,REG04,2025-12-04,2025-12-05,Completed,Direct,1
ORD1050,CUST056,REP04,REG02,2025-12-04,2025-12-09,Returned,Partner,5
ORD1051,CUST074,REP01,REG01,2025-12-05,2025-12-07,Completed,Online,2
ORD1052,CUST078,REP06,REG03,2025-12-05,2025-12-06,Completed,Direct,1
ORD1053,CUST072,REP08,REG04,2025-12-05,2025-12-10,Completed,Direct,5
ORD1054,CUST054,REP03,REG02,2025-12-07,2025-12-11,Completed,Direct,4
ORD1055,CUST081,REP05,REG03,2025-12-07,2025-12-09,Completed,Direct,2
ORD1056,CUST081,REP05,REG03,2025-12-07,2025-12-14,Returned,Partner,7
ORD1057,CUST084,REP03,REG02,2025-12-07,2025-12-08,Completed,Direct,1
ORD1058,CUST024,REP01,REG01,2025-12-08,2025-12-15,Cancelled,Online,7
ORD1059,CUST098,REP01,REG01,2025-12-08,2025-12-09,Completed,Online,1
ORD1060,CUST017,REP03,REG02,2025-12-08,2025-12-11,Completed,Direct,3
ORD1061,CUST031,REP05,REG03,2025-12-09,2025-12-11,Cancelled,Online,2
ORD1062,CUST016,REP03,REG02,2025-12-09,2025-12-10,Completed,Direct,1
ORD1063,CUST093,REP06,REG03,2025-12-09,2025-12-11,Completed,Partner,2
ORD1064,CUST035,REP02,REG01,2025-12-09,2025-12-12,Completed,Direct,3
ORD1065,CUST048,REP08,REG04,2025-12-09,2025-12-23,Returned,Online,14
ORD1066,CUST079,REP08,REG04,2025-12-09,2025-12-18,Completed,Direct,9
ORD1067,CUST100,REP01,REG01,2025-12-10,2025-12-12,Completed,Partner,2
ORD1068,CUST059,REP03,REG02,2025-12-10,2025-12-11,Completed,Direct,1
ORD1069,CUST090,REP07,REG04,2025-12-11,2025-12-20,Returned,Direct,9
ORD1070,CUST035,REP05,REG03,2025-12-12,2025-12-14,Completed,Direct,2
ORD1071,CUST058,REP04,REG02,2025-12-12,2025-12-14,Completed,Online,2
ORD1072,CUST036,REP07,REG04,2025-12-13,2025-12-14,Completed,Online,1
ORD1073,CUST045,REP06,REG03,2025-12-13,2025-12-18,Completed,Online,5
ORD1074,CUST062,REP02,REG01,2025-12-14,2025-12-16,Completed,Direct,2
ORD1075,CUST043,REP03,REG02,2025-12-15,2025-12-16,Completed,Partner,1
ORD1076,CUST003,REP01,REG01,2025-12-15,2025-12-17,Completed,Online,2
ORD1077,CUST037,REP08,REG04,2025-12-16,2025-12-25,Completed,Direct,9
ORD1078,CUST028,REP08,REG04,2025-12-16,2025-12-21,Completed,Partner,5
ORD1079,CUST067,REP05,REG03,2025-12-16,2025-12-19,Completed,Online,3
ORD1080,CUST036,REP06,REG03,2025-12-16,2025-12-23,Completed,Direct,7
ORD1081,CUST006,REP02,REG01,2025-12-16,2025-12-17,Completed,Direct,1
ORD1082,CUST059,REP08,REG04,2025-12-17,2025-12-24,Returned,Partner,7
ORD1083,CUST073,REP06,REG03,2025-12-17,2025-12-18,Completed,Partner,1
ORD1084,CUST006,REP04,REG02,2025-12-17,2025-12-18,Completed,Online,1
ORD1085,CUST033,REP08,REG04,2025-12-17,2025-12-26,Completed,Online,9
ORD1086,CUST014,REP05,REG03,2025-12-17,2025-12-18,Completed,Online,1
ORD1087,CUST084,REP03,REG02,2025-12-17,2025-12-21,Completed,Partner,4
ORD1088,CUST079,REP04,REG02,2025-12-18,2025-12-20,Completed,Partner,2
ORD1089,CUST081,REP02,REG01,2025-12-18,2025-12-21,Completed,Partner,3
ORD1090,CUST059,REP05,REG03,2025-12-18,2025-12-20,Completed,Online,2
ORD1091,CUST009,REP08,REG04,2025-12-18,2025-12-22,Completed,Online,4
ORD1092,CUST090,REP02,REG01,2025-12-19,2025-12-21,Completed,Online,2
ORD1093,CUST062,REP06,REG03,2025-12-19,2025-12-20,Completed,Direct,1
ORD1094,CUST074,REP06,REG03,2025-12-20,2025-12-22,Returned,Direct,2
ORD1095,CUST050,REP08,REG04,2025-12-20,2025-12-25,Completed,Online,5
ORD1096,CUST018,REP06,REG03,2025-12-20,2025-12-23,Completed,Online,3
ORD1097,CUST030,REP08,REG04,2025-12-20,2025-12-29,Cancelled,Direct,9
ORD1098,CUST034,REP08,REG04,2025-12-20,2025-12-24,Cancelled,Online,4
ORD1099,CUST024,REP05,REG03,2025-12-21,2025-12-23,Completed,Direct,2
ORD1100,CUST020,REP02,REG01,2025-12-21,2025-12-22,Completed,Online,1
ORD1101,CUST065,REP05,REG03,2025-12-21,2025-12-23,Completed,Online,2
ORD1102,CUST086,REP03,REG02,2025-12-21,2025-12-22,Completed,Online,1
ORD1103,CUST012,REP08,REG04,2025-12-22,2025-12-29,Cancelled,Partner,7
ORD1104,CUST021,REP02,REG01,2025-12-22,2025-12-23,Completed,Online,1
ORD1105,CUST036,REP04,REG02,2025-12-22,2025-12-25,Completed,Online,3
ORD1106,CUST011,REP08,REG04,2025-12-23,2026-01-01,Completed,Direct,9
ORD1107,CUST060,REP04,REG02,2025-12-23,2025-12-26,Completed,Online,3
ORD1108,CUST074,REP08,REG04,2025-12-23,2026-01-01,Returned,Direct,9
ORD1109,CUST076,REP04,REG02,2025-12-23,2025-12-26,Completed,Online,3
ORD1110,CUST072,REP07,REG04,2025-12-25,2026-01-01,Cancelled,Partner,7
ORD1111,CUST004,REP08,REG04,2025-12-25,2025-12-26,Completed,Online,1
ORD1112,CUST024,REP06,REG03,2025-12-26,2025-12-27,Completed,Online,1
ORD1113,CUST021,REP03,REG02,2025-12-26,2025-12-29,Cancelled,Partner,3
ORD1114,CUST093,REP05,REG03,2025-12-27,2025-12-30,Completed,Online,3
ORD1115,CUST015,REP06,REG03,2025-12-27,2025-12-29,Returned,Partner,2
ORD1116,CUST084,REP03,REG02,2025-12-27,2025-12-29,Returned,Online,2
ORD1117,CUST073,REP08,REG04,2025-12-28,2025-12-29,Returned,Online,1
ORD1118,CUST022,REP06,REG03,2025-12-28,2025-12-29,Completed,Online,1
ORD1119,CUST018,REP05,REG03,2025-12-28,2025-12-30,Returned,Direct,2
ORD1120,CUST051,REP05,REG03,2025-12-28,2025-12-29,Cancelled,Online,1
ORD1121,CUST047,REP01,REG01,2025-12-28,2025-12-29,Completed,Online,1
ORD1122,CUST079,REP02,REG01,2025-12-29,2026-01-05,Cancelled,Online,7
ORD1123,CUST050,REP04,REG02,2025-12-29,2025-12-31,Completed,Online,2
ORD1124,CUST096,REP03,REG02,2025-12-29,2025-12-31,Completed,Online,2
ORD1125,CUST065,REP04,REG02,2025-12-30,2026-01-01,Completed,Online,2
ORD1126,CUST009,REP07,REG04,2025-12-30,2026-01-02,Completed,Online,3
ORD1127,CUST076,REP02,REG01,2025-12-30,2026-01-02,Completed,Online,3
ORD1128,CUST081,REP05,REG03,2025-12-30,2026-01-04,Completed,Partner,5
ORD1129,CUST035,REP07,REG04,2025-12-30,2026-01-04,Completed,Online,5
ORD1130,CUST085,REP02,REG01,2025-12-31,2026-01-05,Completed,Online,5
ORD1131,CUST027,REP06,REG03,2025-12-31,2026-01-01,Completed,Online,1
ORD1132,CUST023,REP05,REG03,2025-12-31,2026-01-02,Completed,Direct,2
ORD1133,CUST023,REP05,REG03,2026-01-01,2026-01-02,Completed,Direct,1
ORD1134,CUST040,REP05,REG03,2026-01-01,2026-01-02,Completed,Direct,1
ORD1135,CUST008,REP06,REG03,2026-01-01,2026-01-03,Completed,Online,2
ORD1136,CUST091,REP06,REG03,2026-01-02,2026-01-03,Completed,Partner,1
ORD1137,CUST085,REP03,REG02,2026-01-02,2026-01-03,Completed,Online,1
ORD1138,CUST088,REP06,REG03,2026-01-02,2026-01-03,Completed,Online,1
ORD1139,CUST008,REP07,REG04,2026-01-02,2026-01-11,Returned,Partner,9
ORD1140,CUST043,REP03,REG02,2026-01-02,2026-01-04,Completed,Online,2
ORD1141,CUST087,REP04,REG02,2026-01-03,2026-01-05,Completed,Online,2
ORD1142,CUST095,REP04,REG02,2026-01-03,2026-01-08,Completed,Partner,5
ORD1143,CUST047,REP03,REG02,2026-01-04,2026-01-07,Completed,Online,3
ORD1144,CUST077,REP08,REG04,2026-01-07,2026-01-08,Completed,Online,1
ORD1145,CUST028,REP01,REG01,2026-01-07,2026-01-09,Completed,Online,2
ORD1146,CUST019,REP05,REG03,2026-01-07,2026-01-08,Completed,Online,1
ORD1147,CUST060,REP02,REG01,2026-01-07,2026-01-12,Completed,Online,5
ORD1148,CUST009,REP03,REG02,2026-01-08,2026-01-09,Completed,Direct,1
ORD1149,CUST020,REP06,REG03,2026-01-08,2026-01-10,Completed,Direct,2
ORD1150,CUST074,REP04,REG02,2026-01-09,2026-01-10,Completed,Direct,1
ORD1151,CUST007,REP08,REG04,2026-01-10,2026-01-13,Completed,Online,3
ORD1152,CUST080,REP01,REG01,2026-01-10,2026-01-12,Completed,Online,2
ORD1153,CUST060,REP03,REG02,2026-01-12,2026-01-14,Completed,Online,2
ORD1154,CUST024,REP03,REG02,2026-01-12,2026-01-14,Completed,Online,2
ORD1155,CUST067,REP08,REG04,2026-01-13,2026-01-20,Completed,Partner,7
ORD1156,CUST082,REP01,REG01,2026-01-14,2026-01-16,Completed,Direct,2
ORD1157,CUST040,REP06,REG03,2026-01-14,2026-01-15,Completed,Online,1
ORD1158,CUST059,REP02,REG01,2026-01-17,2026-01-20,Completed,Online,3
ORD1159,CUST040,REP05,REG03,2026-01-18,2026-01-20,Returned,Online,2
ORD1160,CUST084,REP06,REG03,2026-01-19,2026-01-21,Completed,Direct,2
ORD1161,CUST083,REP04,REG02,2026-01-19,2026-01-20,Returned,Direct,1
ORD1162,CUST001,REP01,REG01,2026-01-19,2026-01-21,Completed,Partner,2
ORD1163,CUST099,REP08,REG04,2026-01-19,2026-01-26,Returned,Direct,7
ORD1164,CUST052,REP08,REG04,2026-01-20,2026-01-27,Completed,Partner,7
ORD1165,CUST057,REP01,REG01,2026-01-20,2026-01-21,Completed,Partner,1
ORD1166,CUST052,REP01,REG01,2026-01-22,2026-01-24,Completed,Direct,2
ORD1167,CUST070,REP04,REG02,2026-01-22,2026-01-24,Completed,Partner,2
ORD1168,CUST089,REP04,REG02,2026-01-23,2026-01-25,Completed,Direct,2
ORD1169,CUST030,REP08,REG04,2026-01-24,2026-01-31,Returned,Online,7
ORD1170,CUST007,REP02,REG01,2026-01-24,2026-01-28,Returned,Direct,4
ORD1171,CUST093,REP05,REG03,2026-01-24,2026-01-26,Cancelled,Direct,2
ORD1172,CUST085,REP05,REG03,2026-01-25,2026-01-27,Completed,Direct,2
ORD1173,CUST063,REP01,REG01,2026-01-25,2026-01-26,Cancelled,Online,1
ORD1174,CUST076,REP08,REG04,2026-01-26,2026-01-29,Returned,Online,3
ORD1175,CUST087,REP05,REG03,2026-01-26,2026-01-27,Completed,Online,1
ORD1176,CUST015,REP02,REG01,2026-01-27,2026-01-29,Completed,Partner,2
ORD1177,CUST040,REP02,REG01,2026-01-29,2026-01-31,Completed,Direct,2
ORD1178,CUST062,REP02,REG01,2026-01-29,2026-01-31,Completed,Partner,2
ORD1179,CUST045,REP06,REG03,2026-01-29,2026-01-31,Completed,Direct,2
ORD1180,CUST086,REP01,REG01,2026-01-29,2026-02-01,Returned,Online,3
ORD1181,CUST084,REP08,REG04,2026-01-31,2026-02-01,Completed,Online,1
ORD1182,CUST097,REP01,REG01,2026-01-31,2026-02-04,Completed,Direct,4
ORD1183,CUST088,REP08,REG04,2026-01-31,2026-02-07,Returned,Online,7
ORD1184,CUST066,REP05,REG03,2026-02-01,2026-02-02,Completed,Direct,1
ORD1185,CUST067,REP01,REG01,2026-02-02,2026-02-04,Completed,Online,2
ORD1186,CUST002,REP06,REG03,2026-02-02,2026-02-03,Completed,Online,1
ORD1187,CUST098,REP02,REG01,2026-02-02,2026-02-03,Completed,Direct,1
ORD1188,CUST037,REP03,REG02,2026-02-03,2026-02-05,Completed,Direct,2
ORD1189,CUST008,REP03,REG02,2026-02-03,2026-02-05,Completed,Direct,2
ORD1190,CUST077,REP06,REG03,2026-02-03,2026-02-05,Completed,Online,2
ORD1191,CUST004,REP06,REG03,2026-02-03,2026-02-04,Completed,Online,1
ORD1192,CUST100,REP04,REG02,2026-02-03,2026-02-04,Completed,Partner,1
ORD1193,CUST029,REP04,REG02,2026-02-04,2026-02-06,Completed,Online,2
ORD1194,CUST049,REP08,REG04,2026-02-04,2026-02-08,Completed,Partner,4
ORD1195,CUST024,REP05,REG03,2026-02-05,2026-02-09,Completed,Direct,4
ORD1196,CUST004,REP08,REG04,2026-02-05,2026-02-10,Completed,Online,5
ORD1197,CUST055,REP04,REG02,2026-02-06,2026-02-08,Completed,Partner,2
ORD1198,CUST016,REP01,REG01,2026-02-06,2026-02-07,Completed,Direct,1
ORD1199,CUST080,REP08,REG04,2026-02-06,2026-02-20,Completed,Partner,14
ORD1200,CUST044,REP05,REG03,2026-02-06,2026-02-08,Completed,Online,2
ORD1201,CUST028,REP03,REG02,2026-02-06,2026-02-07,Returned,Partner,1
ORD1202,CUST020,REP03,REG02,2026-02-07,2026-02-09,Completed,Direct,2
ORD1203,CUST036,REP06,REG03,2026-02-08,2026-02-15,Cancelled,Partner,7
ORD1204,CUST022,REP02,REG01,2026-02-09,2026-02-11,Completed,Online,2
ORD1205,CUST062,REP06,REG03,2026-02-09,2026-02-10,Completed,Partner,1
ORD1206,CUST061,REP04,REG02,2026-02-09,2026-02-10,Completed,Online,1
ORD1207,CUST086,REP05,REG03,2026-02-11,2026-02-12,Returned,Partner,1
ORD1208,CUST007,REP02,REG01,2026-02-14,2026-02-18,Completed,Direct,4
ORD1209,CUST067,REP06,REG03,2026-02-14,2026-02-16,Completed,Direct,2
ORD1210,CUST094,REP08,REG04,2026-02-14,2026-02-21,Returned,Online,7
ORD1211,CUST030,REP01,REG01,2026-02-15,2026-02-16,Completed,Online,1
ORD1212,CUST036,REP07,REG04,2026-02-15,2026-02-22,Completed,Partner,7
ORD1213,CUST076,REP02,REG01,2026-02-15,2026-02-17,Completed,Direct,2
ORD1214,CUST067,REP06,REG03,2026-02-16,2026-02-18,Completed,Online,2
ORD1215,CUST028,REP05,REG03,2026-02-17,2026-02-18,Completed,Online,1
ORD1216,CUST074,REP02,REG01,2026-02-17,2026-02-20,Completed,Online,3
ORD1217,CUST016,REP04,REG02,2026-02-17,2026-02-19,Completed,Direct,2
ORD1218,CUST093,REP06,REG03,2026-02-19,2026-02-21,Completed,Partner,2
ORD1219,CUST087,REP03,REG02,2026-02-19,2026-02-20,Completed,Partner,1
ORD1220,CUST073,REP06,REG03,2026-02-19,2026-02-22,Completed,Partner,3
ORD1221,CUST074,REP01,REG01,2026-02-19,2026-02-23,Returned,Partner,4
ORD1222,CUST034,REP04,REG02,2026-02-20,2026-02-23,Completed,Online,3
ORD1223,CUST085,REP08,REG04,2026-02-21,2026-03-02,Returned,Direct,9
ORD1224,CUST064,REP07,REG04,2026-02-21,2026-02-23,Completed,Partner,2
ORD1225,CUST004,REP03,REG02,2026-02-21,2026-02-23,Completed,Online,2
ORD1226,CUST093,REP04,REG02,2026-02-21,2026-02-23,Completed,Online,2
ORD1227,CUST006,REP05,REG03,2026-02-22,2026-02-23,Completed,Online,1
ORD1228,CUST073,REP06,REG03,2026-02-22,2026-02-24,Completed,Partner,2
ORD1229,CUST019,REP07,REG04,2026-02-22,2026-03-01,Completed,Direct,7
ORD1230,CUST078,REP03,REG02,2026-02-22,2026-02-24,Completed,Direct,2
ORD1231,CUST016,REP01,REG01,2026-02-22,2026-02-23,Completed,Partner,1
ORD1232,CUST007,REP05,REG03,2026-02-23,2026-02-24,Completed,Online,1
ORD1233,CUST071,REP06,REG03,2026-02-23,2026-02-24,Cancelled,Direct,1
ORD1234,CUST016,REP07,REG04,2026-02-23,2026-02-26,Returned,Direct,3
ORD1235,CUST098,REP04,REG02,2026-02-24,2026-02-26,Completed,Online,2
ORD1236,CUST095,REP05,REG03,2026-02-24,2026-02-25,Completed,Online,1
ORD1237,CUST059,REP03,REG02,2026-02-25,2026-02-27,Completed,Online,2
ORD1238,CUST079,REP08,REG04,2026-02-25,2026-03-04,Cancelled,Direct,7
ORD1239,CUST043,REP06,REG03,2026-02-26,2026-03-01,Completed,Direct,3
ORD1240,CUST088,REP07,REG04,2026-02-26,2026-03-09,Completed,Online,11
ORD1241,CUST008,REP02,REG01,2026-02-26,2026-02-27,Completed,Direct,1
ORD1242,CUST007,REP05,REG03,2026-02-27,2026-02-28,Completed,Online,1
ORD1243,CUST078,REP08,REG04,2026-02-27,2026-03-08,Returned,Direct,9
ORD1244,CUST024,REP06,REG03,2026-02-27,2026-03-01,Completed,Direct,2
ORD1245,CUST085,REP02,REG01,2026-02-28,2026-03-04,Completed,Direct,4
ORD1246,CUST044,REP07,REG04,2026-02-28,2026-03-04,Returned,Direct,4
ORD1247,CUST016,REP08,REG04,2026-02-28,2026-03-09,Returned,Direct,9
ORD1248,CUST036,REP08,REG04,2026-02-28,2026-03-02,Completed,Direct,2
ORD1249,CUST059,REP05,REG03,2026-02-28,2026-03-01,Completed,Direct,1
ORD1250,CUST056,REP05,REG03,2026-02-28,2026-03-04,Completed,Direct,4
ORD1251,CUST009,REP04,REG02,2026-03-01,2026-03-03,Completed,Partner,2
ORD1252,CUST051,REP02,REG01,2026-03-01,2026-03-02,Completed,Online,1
ORD1253,CUST033,REP07,REG04,2026-03-01,2026-03-02,Completed,Direct,1
ORD1254,CUST004,REP07,REG04,2026-03-01,2026-03-08,Completed,Direct,7
ORD1255,CUST018,REP02,REG01,2026-03-02,2026-03-04,Completed,Online,2
ORD1256,CUST089,REP06,REG03,2026-03-02,2026-03-04,Completed,Direct,2
ORD1257,CUST034,REP07,REG04,2026-03-02,2026-03-03,Completed,Direct,1
ORD1258,CUST034,REP06,REG03,2026-03-03,2026-03-06,Completed,Online,3
ORD1259,CUST034,REP06,REG03,2026-03-04,2026-03-06,Completed,Online,2
ORD1260,CUST018,REP02,REG01,2026-03-04,2026-03-06,Completed,Direct,2
ORD1261,CUST013,REP07,REG04,2026-03-04,2026-03-15,Completed,Direct,11
ORD1262,CUST006,REP08,REG04,2026-03-05,2026-03-09,Completed,Online,4
ORD1263,CUST001,REP04,REG02,2026-03-05,2026-03-09,Completed,Direct,4
ORD1264,CUST062,REP05,REG03,2026-03-05,2026-03-06,Completed,Online,1
ORD1265,CUST030,REP06,REG03,2026-03-05,2026-03-06,Completed,Direct,1
ORD1266,CUST049,REP08,REG04,2026-03-06,2026-03-15,Completed,Direct,9
ORD1267,CUST039,REP07,REG04,2026-03-06,2026-03-15,Completed,Online,9
ORD1268,CUST033,REP04,REG02,2026-03-06,2026-03-07,Completed,Partner,1
ORD1269,CUST025,REP07,REG04,2026-03-07,2026-03-18,Completed,Online,11
ORD1270,CUST023,REP04,REG02,2026-03-07,2026-03-08,Completed,Partner,1
ORD1271,CUST017,REP04,REG02,2026-03-08,2026-03-09,Completed,Online,1
ORD1272,CUST028,REP04,REG02,2026-03-09,2026-03-11,Completed,Online,2
ORD1273,CUST068,REP04,REG02,2026-03-09,2026-03-11,Cancelled,Direct,2
ORD1274,CUST062,REP03,REG02,2026-03-09,2026-03-12,Completed,Online,3
ORD1275,CUST058,REP08,REG04,2026-03-10,2026-03-21,Completed,Online,11
ORD1276,CUST025,REP03,REG02,2026-03-10,2026-03-12,Completed,Direct,2
ORD1277,CUST091,REP07,REG04,2026-03-11,2026-03-16,Completed,Direct,5
ORD1278,CUST015,REP03,REG02,2026-03-11,2026-03-14,Completed,Direct,3
ORD1279,CUST060,REP08,REG04,2026-03-11,2026-03-15,Cancelled,Partner,4
ORD1280,CUST080,REP08,REG04,2026-03-12,2026-03-26,Completed,Direct,14
ORD1281,CUST062,REP03,REG02,2026-03-12,2026-03-15,Completed,Partner,3
ORD1282,CUST094,REP06,REG03,2026-03-12,2026-03-13,Completed,Online,1
ORD1283,CUST045,REP07,REG04,2026-03-13,2026-03-22,Returned,Direct,9
ORD1284,CUST014,REP01,REG01,2026-03-14,2026-03-16,Completed,Direct,2
ORD1285,CUST080,REP05,REG03,2026-03-14,2026-03-15,Completed,Partner,1
ORD1286,CUST069,REP02,REG01,2026-03-14,2026-03-18,Completed,Direct,4
ORD1287,CUST036,REP04,REG02,2026-03-15,2026-03-17,Completed,Partner,2
ORD1288,CUST075,REP07,REG04,2026-03-16,2026-03-27,Completed,Online,11
ORD1289,CUST047,REP06,REG03,2026-03-16,2026-03-18,Returned,Online,2
ORD1290,CUST024,REP05,REG03,2026-03-16,2026-03-17,Completed,Partner,1
ORD1291,CUST039,REP07,REG04,2026-03-17,2026-03-21,Completed,Online,4
ORD1292,CUST028,REP03,REG02,2026-03-17,2026-03-19,Completed,Online,2
ORD1293,CUST009,REP04,REG02,2026-03-17,2026-03-18,Completed,Online,1
ORD1294,CUST088,REP07,REG04,2026-03-17,2026-03-18,Completed,Direct,1
ORD1295,CUST048,REP02,REG01,2026-03-18,2026-03-19,Completed,Direct,1
ORD1296,CUST011,REP08,REG04,2026-03-18,2026-04-01,Returned,Direct,14
ORD1297,CUST076,REP01,REG01,2026-03-19,2026-03-21,Completed,Online,2
ORD1298,CUST082,REP05,REG03,2026-03-19,2026-03-21,Completed,Online,2
ORD1299,CUST045,REP06,REG03,2026-03-19,2026-03-21,Completed,Partner,2
ORD1300,CUST063,REP01,REG01,2026-03-20,2026-03-24,Completed,Partner,4
ORD1301,CUST013,REP07,REG04,2026-03-20,2026-03-25,Completed,Direct,5
ORD1302,CUST088,REP04,REG02,2026-03-20,2026-03-22,Completed,Online,2
ORD1303,CUST089,REP04,REG02,2026-03-21,2026-03-22,Completed,Partner,1
